question_id,question,is_mcq,gold_answer,model_raw_output,model_normalized_answer,parse_success,correct
1005,Phim nào có sự tham gia của cả Nguyễn Tuyết Ngân và Trương Thanh Nghi?,True,C,A,A,True,False
1006,Thể loại của bộ phim 'Giấc mơ của mẹ' do Diễm My (diễn viên) đóng là gì?,True,A,A,A,True,True
1007,Phim nào có sự tham gia của cả Hoài Linh và Thanh Tâm (diễn viên)?,True,D,A,A,True,False
1008,Đạo diễn của bộ phim 'Giải cứu thần chết' có sự tham gia của Hồng Nhung là ai?,True,D,D,D,True,True
1009,Phim nào có sự tham gia của cả Ngọc Giàu và Việt Hương?,True,A,A,A,True,True
1010,Phim nào có sự tham gia của cả Victor Vũ và Khánh Hiền?,True,C,C,C,True,True
1011,Đạo diễn của bộ phim 'Công chúa teen và ngũ hổ tướng' có sự tham gia của Bảo Thy là ai?,True,D,D,D,True,True
1012,Phim nào có sự tham gia của cả Quyền Linh và Hữu Nghĩa?,True,D,D,D,True,True
1013,Phim nào có sự tham gia của cả Võ Thế Vỹ và Đặng Văn Đức?,True,D,B,B,True,False
1014,Phim nào có sự tham gia của cả Minh Béo và đỏ?,True,A,A,A,True,True
1015,Đạo diễn của bộ phim 'Công chúa teen và ngũ hổ tướng' có sự tham gia của Mạnh Tràng là ai?,True,D,D,D,True,True
1016,Phim nào có sự tham gia của cả Hoàng Sơn (diễn viên) và Quyền Linh?,True,A,A,A,True,True
1017,Phim nào có sự tham gia của cả Hoàng Phúc (diễn viên) và Trần Nữ Yên Khê?,True,C,C,C,True,True
1018,Phim nào có sự tham gia của cả Uyển Ân và Trần Tiểu Vy?,True,A,A,A,True,True
1019,Đạo diễn của bộ phim 'Lửa Phật' có sự tham gia của Nguyễn Hậu là ai?,True,B,B,B,True,True
1020,Vợ/chồng của diễn viên đóng vai 'ông Tư Nho' trong phim 'Tía tui là cao thủ' là ai?,True,D,D,D,True,True
1021,Phim nào có sự tham gia của cả Ngô Kiến Huy và Hoài Lâm?,True,C,B,B,True,False
1022,Phim nào có sự tham gia của cả Johnny Trí Nguyễn và Nguyễn Chánh Tín?,True,D,D,D,True,True
1023,Phim nào có sự tham gia của cả Phạm Quỳnh Anh và Huy Cường?,True,A,A,A,True,True
1024,Phim nào có sự tham gia của cả Tân Trực và Quang Khang?,True,C,A,A,True,False
1025,Phim nào có sự tham gia của cả Ngọc Giàu và Michael Jackson?,True,C,C,C,True,True
1026,Phim nào có sự tham gia của cả Hoài Linh và Trương Quỳnh Anh?,True,D,A,A,True,False
1027,Phim nào có sự tham gia của cả Minh Thuận (ca sĩ) và Trương Ngọc Ánh?,True,A,A,A,True,True
1028,Phim nào có sự tham gia của cả Lan Phương và Đại Nghĩa (diễn viên)?,True,B,B,B,True,True
1029,Phim nào có sự tham gia của cả Trần Bảo Sơn và Phan Thị Mơ?,True,A,B,B,True,False
1030,Phim nào có sự tham gia của cả Bùi Hoàng Huy và Gia Khoan?,True,A,A,A,True,True
1031,Phim nào có sự tham gia của cả Phi Phụng và Thanh Thức?,True,B,B,B,True,True
1032,Phim nào có sự tham gia của cả Hiếu Hiền và Lê Huỳnh?,True,D,D,D,True,True
1033,Phim nào có sự tham gia của cả Lê Hóa và Lê Quốc Nam?,True,A,B,B,True,False
1034,Phim nào có sự tham gia của cả Thanh Lam và Võ Thế Vỹ?,True,B,B,B,True,True
1035,Phim nào có sự tham gia của cả Thái Hòa (diễn viên) và đỏ?,True,D,D,D,True,True
1036,Phim nào có sự tham gia của cả Tiết Cương và Kiến An (diễn viên)?,True,D,A,A,True,False
1037,Phim nào có sự tham gia của cả Kathy Uyên và Huy Khánh?,True,C,C,C,True,True
1038,Phim nào có sự tham gia của cả Kiều Mai Lý và Bảo Anh (ca sĩ)?,True,C,B,B,True,False
1039,Phim nào có sự tham gia của cả Phương Trinh Jolie và Huy Khánh?,True,B,B,B,True,True
1040,Phim nào có sự tham gia của cả Quý Bình và Văn Tùng?,True,B,A,A,True,False
1041,Phim nào có sự tham gia của cả Khả Như và Hữu Châu?,True,A,A,A,True,True
1042,Phim nào có sự tham gia của cả Lương Mạnh Hải và Thiên Kim (diễn viên)?,True,D,D,D,True,True
1043,Phim nào có sự tham gia của cả Huy Khánh và Ốc Thanh Vân?,True,A,B,B,True,False
1044,Đạo diễn của bộ phim 'Bay vào cõi mộng' có sự tham gia của Lynda Trang Đài là ai?,True,B,B,B,True,True
1045,Phim nào có sự tham gia của cả Mỹ Uyên và Nguyễn Phi Hùng (ca sĩ)?,True,C,C,C,True,True
1046,Phim nào có sự tham gia của cả Việt Anh (nghệ sĩ) và Lương Thế Thành?,True,C,C,C,True,True
1047,Vợ/chồng của diễn viên đóng vai 'Hương hào Ngọ' trong phim 'Hai Cũ' là ai?,True,B,B,B,True,True
1048,Phim nào có sự tham gia của cả Phạm Duy Hương và Đặng Minh Châu (diễn viên)?,True,B,B,B,True,True
1049,Phim nào có sự tham gia của cả Phước Sang và Anh Vũ (nghệ sĩ)?,True,A,A,A,True,True
1050,Đạo diễn của bộ phim 'Ma da (phim)' có sự tham gia của Cẩm Ly là ai?,True,A,D,D,True,False
1051,Phim nào có sự tham gia của cả Thanh Thúy (ca sĩ sinh 1943) và Bùi Lan Hương?,True,A,A,A,True,True
1052,Phim nào có sự tham gia của cả Ngô Vũ Quang Hải và Lê Anh Sơn?,True,A,A,A,True,True
1053,Phim nào có sự tham gia của cả Thanh Khang và Thành Tài?,True,B,A,A,True,False
1054,Đạo diễn của bộ phim 'Thần tượng (phim)' có sự tham gia của Hứa Vĩ Văn là ai?,True,C,C,C,True,True
1055,Phim nào có sự tham gia của cả Ngọc Diệp và Bùi Văn Hải?,True,B,B,B,True,True
1056,Phim nào có sự tham gia của cả Minh Béo và Da cam?,True,A,A,A,True,True
1057,Vợ/chồng của diễn viên đóng vai 'Dũng (xuất hiện trong cảnh hồi tưởng)' trong phim 'Để Mai tính 2' là ai?,True,A,B,B,True,False
1058,Phim nào có sự tham gia của cả Oanh Kiều và Chí Tâm?,True,A,A,A,True,True
1059,Phim nào có sự tham gia của cả Bảo Quốc và Charlie Chaplin?,True,C,C,C,True,True
1060,Phim nào có sự tham gia của cả Hoài Linh và Cát Phượng?,True,D,A,A,True,False
1061,Phim nào có sự tham gia của cả Kim Ngọc (nghệ sĩ) và Hồng Vân (diễn viên)?,True,D,C,C,True,False
1062,Phim nào có sự tham gia của cả Gia Khoan và Chu Hùng?,True,B,B,B,True,True
1063,Phim nào có sự tham gia của cả Song Luân và Đồng Ánh Quỳnh?,True,C,C,C,True,True
1064,Phim nào có sự tham gia của cả Lương Thế Thành và Thu Tuyết?,True,B,B,B,True,True
1065,Đạo diễn của bộ phim 'Về quê ăn Tết' có sự tham gia của Jun Phạm là ai?,True,C,C,C,True,True
1066,Phim nào có sự tham gia của cả Lan Phương và Lê Dương Bảo Lâm?,True,C,A,A,True,False
1067,Phim nào có sự tham gia của cả Trương Thanh Nghi và Phạm Duy Hương?,True,A,A,A,True,True
1068,Phim nào có sự tham gia của cả Hồng Ánh và Bình Minh (người mẫu)?,True,D,B,B,True,False
1069,Phim nào có sự tham gia của cả Mai Thế Hiệp và Minh Đức (diễn viên)?,True,A,B,B,True,False
1070,Phim nào có sự tham gia của cả Minh Thuận (ca sĩ) và Chi Bảo?,True,C,B,B,True,False
1071,Phim nào có sự tham gia của cả Vĩnh Thuyên Kim và Nikki Dương Nhật Vi?,True,C,C,C,True,True
1072,Phim nào có sự tham gia của cả Võ Vĩnh Phúc và Đặng Minh Châu (diễn viên)?,True,A,A,A,True,True
1073,Phim nào có sự tham gia của cả Việt Anh (nghệ sĩ) và Uyển Ân?,True,A,A,A,True,True
1074,Phim nào có sự tham gia của cả Bảo Quốc và Thái Hòa (diễn viên)?,True,A,A,A,True,True
1075,Phim nào có sự tham gia của cả Lê Công Tuấn Anh và Bùi Thị Minh Đức?,True,C,C,C,True,True
1076,Đạo diễn của bộ phim 'Xích lô (phim)' có sự tham gia của Lê Anh Sơn là ai?,True,D,D,D,True,True
1077,Phim nào có sự tham gia của cả Huỳnh Anh Tuấn và Quang Sự?,True,D,B,B,True,False
1078,Phim nào có sự tham gia của cả Minh Anh (diễn viên) và Như Cầm?,True,B,B,B,True,True
1079,Phim nào có sự tham gia của cả Đồng Ánh Quỳnh và Phan Thanh Hiền?,True,A,A,A,True,True
1080,Phim nào có sự tham gia của cả Trần Nữ Yên Khê và Thanh Lam?,True,B,B,B,True,True
1081,Phim nào có sự tham gia của cả Hoài Linh và Tim (ca sĩ)?,True,B,A,A,True,False
1082,Phim nào có sự tham gia của cả Bùi Thị Minh Đức và Ánh Hoa?,True,C,C,C,True,True
1083,Đạo diễn của bộ phim 'Người lắng nghe: Lời thì thầm' có sự tham gia của Huy Cường là ai?,True,C,C,C,True,True
1084,Phim nào có sự tham gia của cả Ngân Quỳnh và Thu Tuyết?,True,B,B,B,True,True
1085,Phim nào có sự tham gia của cả Nguyễn Hậu và Leon Lê?,True,B,C,C,True,False
1086,Vợ/chồng của đạo diễn bộ phim 'Để mai tính' (Charlie Nguyễn) là ai?,True,B,B,B,True,True
1087,Phim nào có sự tham gia của cả Vân Trang và Nguyễn Thị Anh?,True,B,A,A,True,False
1088,Phim nào có sự tham gia của cả Lê Tuấn Anh (diễn viên) và Trần Nhật Vũ?,True,D,D,D,True,True
1089,Phim nào có sự tham gia của cả Tấn Beo và Phước Sang?,True,C,C,C,True,True
1090,Phim nào có sự tham gia của cả Mạc Can và Lê Anh Sơn?,True,C,C,C,True,True
1091,Phim nào có sự tham gia của cả Tùng Maru và Phương Quỳnh?,True,B,B,B,True,True
1092,Phim nào có sự tham gia của cả Hiếu Hiền và Huy Cường?,True,C,A,A,True,False
1093,Phim nào có sự tham gia của cả hủ tiếu và Phương Trinh Jolie?,True,A,D,D,True,False
1094,Phim nào có sự tham gia của cả Băng Di và Huỳnh Đông?,True,C,B,B,True,False
1095,Đạo diễn của bộ phim 'Công chúa teen và ngũ hổ tướng' có sự tham gia của hủ tiếu là ai?,True,D,D,D,True,True
1096,Phim nào có sự tham gia của cả Xuân Nghị và Bà Tân Vlog?,True,A,A,A,True,True
1097,Phim nào có sự tham gia của cả Lê Tuấn Anh (diễn viên) và Nguyễn Hữu Châu (quần chúng)?,True,B,B,B,True,True
1098,Phim nào có sự tham gia của cả Kiều Minh Tuấn và Kiều Mai Lý?,True,D,C,C,True,False
1099,Phim nào có sự tham gia của cả Tấn Beo và Lynda Trang Đài?,True,D,D,D,True,True
1100,Đạo diễn của bộ phim 'Hồn papa da con gái' có sự tham gia của Huy Khánh là ai?,True,A,A,A,True,True
1101,Phim nào có sự tham gia của cả Trung Dân và Phi Thanh Vân?,True,B,A,A,True,False
1102,Phim nào có sự tham gia của cả Mai Trần và Ngân Quỳnh?,True,A,D,D,True,False
1103,Phim nào có sự tham gia của cả Lâm Vỹ Dạ và Trương Thế Vinh?,True,B,A,A,True,False
1104,Phim nào có sự tham gia của cả Chu Hùng và Trần Văn Lợi?,True,A,A,A,True,True
1105,Phim nào có sự tham gia của cả Mạnh Tràng và Thanh Thủy (diễn viên)?,True,D,D,D,True,True
1106,Phim nào có sự tham gia của cả Xuân Nghị và Lê Dương Bảo Lâm?,True,A,A,A,True,True
1107,Phim nào có sự tham gia của cả Quyền Linh và gà?,True,B,B,B,True,True
1108,Phim nào có sự tham gia của cả Khánh Hiền và Thanh Thúy (sinh 1982)?,True,D,C,C,True,False
1109,Phim nào có sự tham gia của cả Nam Thư và Đỗ Đức Thịnh?,True,C,C,C,True,True
1110,Phim nào có sự tham gia của cả Đức Khuê và Duy Khánh (diễn viên)?,True,D,B,B,True,False
1111,Phim nào có sự tham gia của cả Đại Nghĩa (diễn viên) và Công Dương?,True,C,C,C,True,True
1112,Đạo diễn của bộ phim 'Bố già (phim 2021)' có sự tham gia của Ngân Chi là ai?,True,B,B,B,True,True
1113,Phim nào có sự tham gia của cả Phi Phụng và Huỳnh Anh Tuấn?,True,A,B,B,True,False
1114,Phim nào có sự tham gia của cả Mỹ Duyên và danh đề?,True,D,A,A,True,False
1115,Phim nào có sự tham gia của cả Thái Hòa (diễn viên) và Bùi Văn Hải?,True,A,A,A,True,True
1116,Thể loại của bộ phim 'Tết ở làng địa ngục' do Chiều Xuân đóng là gì?,True,C,C,C,True,True
1117,Phim nào có sự tham gia của cả Lê Văn Lộc (diễn viên) và Nguyễn Tuyết Ngân?,True,C,C,C,True,True
1118,Phim nào có sự tham gia của cả Việt Anh (nghệ sĩ) và Lê Dương Bảo Lâm?,True,A,A,A,True,True
1119,Phim nào có sự tham gia của cả Yaya Trương Nhi và Quang Sự?,True,D,B,B,True,False
1120,Phim nào có sự tham gia của cả Phi Thanh Vân và Mai Thành?,True,C,D,D,True,False
1121,Phim nào có sự tham gia của cả Phương Thanh và Lê Quốc Nam?,True,C,C,C,True,True
1122,Phim nào có sự tham gia của cả Isaac (ca sĩ) và Ngọc Giàu?,True,B,B,B,True,True
1123,Phim nào có sự tham gia của cả Hồng Ánh và Hoàng Nhân?,True,C,C,C,True,True
1124,Phim nào có sự tham gia của cả gái mại dâm và Nguyễn Văn Đây?,True,D,C,C,True,False
1125,Phim nào có sự tham gia của cả Trung Dân và Quang Thắng?,True,D,B,B,True,False
1126,Phim nào có sự tham gia của cả Hiếu Hiền và Thái Hòa (diễn viên)?,True,D,D,D,True,True
1127,Phim nào có sự tham gia của cả Charlie Nguyễn và Dominic Pereira?,True,C,C,C,True,True
1128,Đạo diễn của bộ phim 'Người Mỹ trầm lặng (phim 2002)' có sự tham gia của Mai Hoa (diễn viên) là ai?,True,D,D,D,True,True
1129,Phim nào có sự tham gia của cả Tấn Beo và Hữu Nghĩa?,True,D,B,B,True,False
1130,Đạo diễn của bộ phim 'Tiệc trăng máu' có sự tham gia của Kiều Minh Tuấn là ai?,True,A,A,A,True,True
1131,Phim nào có sự tham gia của cả Nguyễn Tuyết Ngân và Võ Vĩnh Phúc?,True,A,A,A,True,True
1132,Phim nào có sự tham gia của cả Phi Phụng và Kim Ngọc (nghệ sĩ)?,True,D,D,D,True,True
1133,Đạo diễn của bộ phim 'Lời nguyền huyết ngải' có sự tham gia của Thành Lộc là ai?,True,D,D,D,True,True
1134,Phim nào có sự tham gia của cả Trần Lực và Bùi Lan Hương?,True,A,A,A,True,True
1135,Đạo diễn của bộ phim 'Gia sư nữ quái' có sự tham gia của Trấn Thành là ai?,True,A,A,A,True,True
1136,Phim nào có sự tham gia của cả Đại Nghĩa (diễn viên) và Maya (ca sĩ)?,True,A,B,B,True,False
1137,Phim nào có sự tham gia của cả Mai Hoa (diễn viên) và Minh Anh (diễn viên)?,True,B,A,A,True,False
1138,Phim nào có sự tham gia của cả Tăng Bảo Quyên và Mai Sơn Lâm?,True,A,A,A,True,True
1139,Phim nào có sự tham gia của cả Phi Phụng và Đại Nghĩa (diễn viên)?,True,A,A,A,True,True
1140,Vợ/chồng của diễn viên đóng vai 'Hội' trong phim 'Để mai tính' là ai?,True,C,C,C,True,True
1141,Phim nào có sự tham gia của cả Nguyễn Chánh Tín và Minh Đức (diễn viên)?,True,B,B,B,True,True
1142,Phim nào có sự tham gia của cả Thái Hòa (diễn viên) và Vũ Thu Phương?,True,D,D,D,True,True
1143,Phim nào có sự tham gia của cả Vũ Ngọc Đãng và Huy Cường?,True,B,B,B,True,True
1144,Phim nào có sự tham gia của cả Bảo Liêm và Văn Chung (kịch sĩ)?,True,C,C,C,True,True
1145,Đạo diễn của bộ phim 'Như một huyền thoại' có sự tham gia của Lê Minh Thu là ai?,True,C,D,D,True,False
1146,Phim nào có sự tham gia của cả Phi Thanh Vân và Dustin Nguyễn?,True,B,B,B,True,True
1147,Phim nào có sự tham gia của cả Ngô Kiến Huy và Miu Lê?,True,A,A,A,True,True
1148,Phim nào có sự tham gia của cả Thanh Thủy (diễn viên) và Phạm Văn Mách?,True,B,B,B,True,True
1149,Đạo diễn của bộ phim 'Nụ hôn thần chết (phim)' có sự tham gia của Thanh Hằng là ai?,True,B,B,B,True,True
1150,Phim nào có sự tham gia của cả Lê Thiện (nghệ sĩ) và Hoàng Yến Chibi?,True,A,A,A,True,True
1151,Phim nào có sự tham gia của cả Ngọc Diệp và Đinh Tiến Đạt?,True,B,B,B,True,True
1152,Phim nào có sự tham gia của cả Mai Thế Hiệp và Thu Trang?,True,A,D,D,True,False
1153,Phim nào có sự tham gia của cả Ngọc Giàu và Thanh Nam?,True,D,B,B,True,False
1154,Đạo diễn của bộ phim 'Chị chị em em' có sự tham gia của Lãnh Thanh là ai?,True,B,B,B,True,True
1155,Phim nào có sự tham gia của cả Trương Thế Vinh và Thành Nam (diễn viên)?,True,D,D,D,True,True
1156,Phim nào có sự tham gia của cả Đế quốc thực dân Pháp và Stephane Gauger?,True,C,C,C,True,True
1157,Phim nào có sự tham gia của cả Tấn Beo và Lê Huỳnh?,True,D,D,D,True,True
1158,Phim nào có sự tham gia của cả Bảo Quốc và Khương Mễ?,True,A,A,A,True,True
1159,Phim nào có sự tham gia của cả Thủy Tiên (ca sĩ) và Nguyễn Quang Dũng (đạo diễn)?,True,A,A,A,True,True
1160,Phim nào có sự tham gia của cả Thành Lộc và Mai Thu Huyền?,True,C,D,D,True,False
1161,Phim nào có sự tham gia của cả Việt Anh (nghệ sĩ) và Robert Hải?,True,C,C,C,True,True
1162,Phim nào có sự tham gia của cả Mỹ Duyên và Đức Khuê?,True,D,D,D,True,True
1163,Phim nào có sự tham gia của cả Thanh Hằng và Như Cầm?,True,C,C,C,True,True
1164,Phim nào có sự tham gia của cả Đan Trường và đỏ?,True,B,B,B,True,True
1165,Phim nào có sự tham gia của cả Lê Công Tuấn Anh và Lê Tuấn Anh (diễn viên)?,True,C,C,C,True,True
1166,Phim nào có sự tham gia của cả Kim Xuân và Lý Hải?,True,A,A,A,True,True
1167,Đạo diễn của bộ phim 'Đèn âm hồn' có sự tham gia của Thu Hương là ai?,True,D,A,A,True,False
1168,Phim nào có sự tham gia của cả Phi Phụng và Hari Won?,True,B,B,B,True,True
1169,Phim nào có sự tham gia của cả Nhật Cường và Quốc Thuận?,True,D,D,D,True,True
1170,Phim nào có sự tham gia của cả Đặng Văn Đức và Trần Nhật Vũ?,True,B,B,B,True,True
1171,Đạo diễn của bộ phim 'Giao lộ định mệnh' có sự tham gia của Trần Bảo Sơn là ai?,True,A,A,A,True,True
1172,Phim nào có sự tham gia của cả Phương Trinh Jolie và Petey Majik Nguyễn?,True,A,A,A,True,True
1173,Phim nào có sự tham gia của cả Việt Anh (nghệ sĩ) và Quốc Khánh (nghệ sĩ)?,True,B,A,A,True,False
1174,Phim nào có sự tham gia của cả Lương Triều Vĩ và Ánh Hoa?,True,B,B,B,True,True
1175,Vợ/chồng của diễn viên đóng vai 'Tú' trong phim 'Siêu lừa gặp siêu lầy' là ai?,True,B,B,B,True,True
1176,Phim nào có sự tham gia của cả Chí Tài và Noo Phước Thịnh?,True,D,D,D,True,True
1177,Phim nào có sự tham gia của cả Nguyễn Hậu và Đơn Dương (diễn viên)?,True,B,B,B,True,True
1178,Vợ/chồng của diễn viên đóng vai 'Hạnh' trong phim 'Trăng nơi đáy giếng' là ai?,True,D,C,C,True,False
1179,Đạo diễn của bộ phim 'Scandal: Bí mật thảm đỏ' có sự tham gia của Minh Thuận (ca sĩ) là ai?,True,D,D,D,True,True
1180,Phim nào có sự tham gia của cả Minh Hằng và Hồng Nhung?,True,C,C,C,True,True
1181,Vợ/chồng của diễn viên đóng vai 'đạo diễn quảng cáo' trong phim 'Những cô gái chân dài' là ai?,True,D,B,B,True,False
1182,Phim nào có sự tham gia của cả Quốc Cường và Diệp Bảo Ngọc?,True,B,A,A,True,False
1183,Phim nào có sự tham gia của cả Phi Phụng và Duy Khánh (diễn viên)?,True,B,A,A,True,False
1184,Phim nào có sự tham gia của cả Bạch Tuyết (nghệ sĩ cải lương) và Phạm Thị Ngọc Trinh?,True,B,D,D,True,False
1185,Phim nào có sự tham gia của cả Phương Trinh Jolie và Lương Thế Thành?,True,B,C,C,True,False
1186,Phim nào có sự tham gia của cả Lê Tuấn Anh (diễn viên) và Trần Minh Tuấn (diễn viên)?,True,A,A,A,True,True
1187,Phim nào có sự tham gia của cả Bảo Quốc và Bảo Chung?,True,C,C,C,True,True
1188,Đạo diễn của bộ phim 'Cua lại vợ bầu' có sự tham gia của Hữu Châu là ai?,True,B,B,B,True,True
1189,Phim nào có sự tham gia của cả Trung Dân và Thuận Hoàng?,True,C,C,C,True,True
1190,Phim nào có sự tham gia của cả Tiết Cương và Đinh Y Nhung?,True,A,B,B,True,False
1191,Phim nào có sự tham gia của cả Phương Trinh Jolie và Johnny Trí Nguyễn?,True,C,C,C,True,True
1192,Vợ/chồng của diễn viên đóng vai 'Ca sĩ phòng trà' trong phim 'Người Mỹ trầm lặng (phim 2002)' là ai?,True,A,A,A,True,True
1193,Vợ/chồng của đạo diễn bộ phim 'Chuyện tình xa xứ' (Victor Vũ) là ai?,True,D,D,D,True,True
1194,Phim nào có sự tham gia của cả Lê Văn Lộc (diễn viên) và Bùi Hoàng Huy?,True,C,C,C,True,True
1195,Đạo diễn của bộ phim 'Người lắng nghe: Lời thì thầm' có sự tham gia của Huy Khang là ai?,True,C,C,C,True,True
1196,Phim nào có sự tham gia của cả Hữu Châu và Lê Giang (nghệ sĩ)?,True,C,C,C,True,True
1197,Phim nào có sự tham gia của cả Phương Thanh và Quốc Thuận?,True,A,A,A,True,True
1198,Phim nào có sự tham gia của cả Thanh Hiền và Tiết Cương?,True,C,C,C,True,True
1199,Phim nào có sự tham gia của cả Khương Ngọc và Minh Thuận (ca sĩ)?,True,A,A,A,True,True
1200,Đạo diễn của bộ phim 'Hồn papa da con gái' có sự tham gia của Jun Phạm là ai?,True,C,C,C,True,True
1201,Phim nào có sự tham gia của cả Công Ninh và Trinh Hoan?,True,B,A,A,True,False
1202,Phim nào có sự tham gia của cả Võ Thế Vỹ và Trương Thanh Nghi?,True,B,B,B,True,True
1203,Đạo diễn của bộ phim 'Cu li không bao giờ khóc' có sự tham gia của Thương Tín (diễn viên) là ai?,True,D,D,D,True,True
1204,Phim nào có sự tham gia của cả Đức Khuê và Đàm Phương Linh?,True,C,C,C,True,True
1205,Phim nào có sự tham gia của cả Lê Thiện (nghệ sĩ) và Thanh Hằng?,True,A,A,A,True,True
1206,Phim nào có sự tham gia của cả Hoài Linh và Thái Hòa (diễn viên)?,True,A,A,A,True,True
1207,Phim nào có sự tham gia của cả Đông Nhi và Oanh Kiều?,True,D,C,C,True,False
1208,Đạo diễn của bộ phim 'Mắt biếc (phim)' có sự tham gia của Thanh Hiền là ai?,True,C,C,C,True,True
1209,Phim nào có sự tham gia của cả Lê Bình (diễn viên) và Huy Khánh?,True,D,D,D,True,True
1210,Phim nào có sự tham gia của cả Trấn Thành và Kim Ngọc (nghệ sĩ)?,True,D,B,B,True,False
1211,Vợ/chồng của diễn viên đóng vai 'bà Hồng' trong phim 'Trại hoa đỏ (phim)' là ai?,True,D,B,B,True,False
1212,Phim nào có sự tham gia của cả Như Quỳnh (diễn viên) và Thanh Lam?,True,A,A,A,True,True
1213,Đạo diễn của bộ phim 'Nụ hôn thần chết (phim)' có sự tham gia của Minh Đức (diễn viên) là ai?,True,A,A,A,True,True
1214,Đạo diễn của bộ phim 'Xích lô (phim)' có sự tham gia của Trịnh Thịnh là ai?,True,A,A,A,True,True
1215,Phim nào có sự tham gia của cả Việt Anh (nghệ sĩ) và Lê Giang?,True,C,D,D,True,False
1216,Phim nào có sự tham gia của cả Kathy Uyên và Diễn viên Chí Tâm?,True,C,B,B,True,False
1217,Phim nào có sự tham gia của cả Bùi Thị Minh Đức và Mạnh Cường?,True,D,D,D,True,True
1218,Phim nào có sự tham gia của cả Hoài Linh và Việt Anh (nghệ sĩ)?,True,D,D,D,True,True
1219,Phim nào có sự tham gia của cả Phi Phụng và Xuân Lan?,True,B,B,B,True,True
1220,Đạo diễn của bộ phim 'Tấm Cám: Chuyện chưa kể' có sự tham gia của Võ Ngọc Trai là ai?,True,D,D,D,True,True
1221,Phim nào có sự tham gia của cả Nhật Cường và Tiến Luật?,True,A,A,A,True,True
1222,Phim nào có sự tham gia của cả Phương Thanh và Đức Phúc?,True,D,D,D,True,True
1223,Vợ/chồng của diễn viên đóng vai 'Lưu Huỳnh (Gã thầy bùa)' trong phim 'Thất sơn tâm linh' là ai?,True,C,C,C,True,True
1224,Phim nào có sự tham gia của cả Hồng Nhung và Công Lý (diễn viên)?,True,B,B,B,True,True
1225,Phim nào có sự tham gia của cả Johnny Trí Nguyễn và Trần Trung Lĩnh?,True,C,B,B,True,False
1226,Phim nào có sự tham gia của cả Trung Dân và Ngọc Giàu?,True,A,B,B,True,False
1227,Phim nào có sự tham gia của cả Kim Ngọc (nghệ sĩ) và Quyền Linh?,True,A,A,A,True,True
1228,Phim nào có sự tham gia của cả Khương Lê và Hạnh Thúy?,True,D,C,C,True,False
1229,Phim nào có sự tham gia của cả Tiết Cương và Phạm Trưởng?,True,A,C,C,True,False
1230,Phim nào có sự tham gia của cả Nguyễn Văn Đây và Chu Hùng?,True,C,C,C,True,True
1231,Phim nào có sự tham gia của cả Trịnh Thịnh và Chu Hùng?,True,B,B,B,True,True
1232,Phim nào có sự tham gia của cả Chí Thiện (ca sĩ) và Lương Mạnh Hải?,True,B,B,B,True,True
1233,Đạo diễn của bộ phim 'Xích lô (phim)' có sự tham gia của Trần Quốc Hùng là ai?,True,D,D,D,True,True
1234,Đạo diễn của bộ phim 'Em chưa 18' có sự tham gia của Don Nguyễn là ai?,True,A,A,A,True,True
1235,Đạo diễn của bộ phim 'Em là bà nội của anh' có sự tham gia của Kim Xuân là ai?,True,D,D,D,True,True
1236,Phim nào có sự tham gia của cả Ngọc Giàu và Phương Thanh?,True,B,B,B,True,True
1237,Phim nào có sự tham gia của cả Mạnh Cường và Phạm Văn Nhân (diễn viên)?,True,B,B,B,True,True
1238,Đạo diễn của bộ phim 'Gái già lắm chiêu 3' có sự tham gia của Bình An (diễn viên) là ai?,True,D,D,D,True,True
1239,Đạo diễn của bộ phim 'Cô thủ môn tội nghiệp' có sự tham gia của Lê Công Tuấn Anh là ai?,True,B,B,B,True,True
1240,Phim nào có sự tham gia của cả Việt Anh (nghệ sĩ) và Kiều Mai Lý?,True,C,C,C,True,True
1241,Vợ/chồng của diễn viên đóng vai 'Nguyên Vũ' trong phim 'Thiên mệnh anh hùng' là ai?,True,A,A,A,True,True
1242,Phim nào có sự tham gia của cả Thảo Trang và Nguyễn Hải Phong?,True,C,C,C,True,True
1243,Phim nào có sự tham gia của cả Tân Trực và Công Huy?,True,C,D,D,True,False
1244,Phim nào có sự tham gia của cả Ngô Vũ Quang Hải và Chu Hùng?,True,B,B,B,True,True
1245,Phim nào có sự tham gia của cả Hiếu Hiền và Tommy Ngô?,True,D,B,B,True,False
1246,Phim nào có sự tham gia của cả Hữu Châu và Thân Thúy Hà?,True,B,A,A,True,False
1247,Phim nào có sự tham gia của cả Đông Nhi và Vũ Hà Anh?,True,B,C,C,True,False
1248,Phim nào có sự tham gia của cả Vân Trang và Minh Thuận (ca sĩ)?,True,A,A,A,True,True
1249,Phim nào có sự tham gia của cả Bá Phan Châu Toàn và Đặng Văn Đức?,True,A,A,A,True,True
1250,Phim nào có sự tham gia của cả Phương Thanh và quần vợt?,True,B,B,B,True,True
1251,Phim nào có sự tham gia của cả Tăng Bảo Quyên và Đại Nghĩa (diễn viên)?,True,C,C,C,True,True
1252,Phim nào có sự tham gia của cả Quang Thắng và Petey Majik Nguyễn?,True,B,D,D,True,False
1253,Đạo diễn của bộ phim 'Nụ hôn thần chết (phim)' có sự tham gia của Lê Bình (diễn viên) là ai?,True,D,D,D,True,True
